Volume_mL,pH,Ionic_Strength,Buffer_Capacity,Component_1_Name,Component_1_pKa,Component_1_Total_Conc_M,Component_1_Initial_Form,Component_1_Counter_Ion_Charge,Component_Type,Component_Name,Concentration_M
0.2,6.598033159176702,0.1490066621472796,0.0007603840139741724,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
0.30000000000000004,6.774424385860738,0.14851491098377445,0.001135066580755732,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
0.4,6.899782855173219,0.1480263951823953,0.0015065388909406147,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
0.5,6.997147070973521,0.14754108351303794,0.0018747727485215891,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
0.6,7.076796280202133,0.14705894466292224,0.00223978047751344,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
0.7,7.144219797183395,0.14657994500565402,0.0026015973828529323,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
0.7999999999999999,7.202692481138244,0.14610405557851977,0.0029602431494688956,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
0.8999999999999999,7.254327917274717,0.14563124683095596,0.0033157434056181427,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
0.9999999999999999,7.300568461341839,0.14516149150424285,0.003668115774631968,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
1.0999999999999999,7.342448781483791,0.14469475124640674,0.004017429603112432,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
1.2,7.380724204480301,0.14423100646030346,0.004363671490456891,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
1.3,7.415969482343191,0.1437702359355122,0.00470683708907968,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
1.4000000000000001,7.44864539930869,0.14331238377030542,0.005047078360720636,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
1.5000000000000002,7.479093664622577,0.14285745655112633,0.0053842695524127316,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
1.6000000000000003,7.507622526780924,0.14240536910904925,0.005718694700273088,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
1.7000000000000004,7.534440514226759,0.14195616620593782,0.006050061538411179,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
1.8000000000000005,7.559759065570571,0.14150977240170698,0.006378612811942933,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
1.9000000000000006,7.583720839455407,0.1410662262906907,0.006704087970650482,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
2.0000000000000004,7.606492287479484,0.14062540802082574,0.007026926812694743,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
2.1000000000000005,7.628175675348968,0.14018734139362646,0.007346936370671559,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
2.2000000000000006,7.648876780671411,0.1397519839249428,0.007664216842586568,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
2.3000000000000007,7.6686725910694316,0.1393193515995796,0.007978613557543715,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
2.400000000000001,7.687651033574904,0.13888937554932423,0.0082903441330868,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
2.500000000000001,7.705883280109813,0.1384620118544519,0.008599517015260124,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
2.600000000000001,7.723403901256052,0.13803734237184148,0.008905695648744348,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
2.700000000000001,7.7402848194686165,0.13761526122217427,0.009209260690669643,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
2.800000000000001,7.756583355930272,0.137195693211643,0.00951045803330727,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
2.9000000000000012,7.772320629216074,0.1367787107021337,0.009808897310823197,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
3.0000000000000013,7.787540100554872,0.13636426419607095,0.010104716266093418,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
3.1000000000000014,7.802278126498416,0.1359523186962936,0.010397990365834256,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
3.2000000000000015,7.8165644946546315,0.13554285590333381,0.010688724123068106,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
3.3000000000000016,7.83042724255844,0.13513585236129133,0.010976945093277906,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
3.4000000000000017,7.843891912046871,0.134731284779016,0.011262680952342992,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
3.5000000000000018,7.856981798761574,0.13432913025964094,0.011545958504400867,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
3.600000000000002,7.869718324695852,0.1339293655940393,0.01182680666636763,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
3.700000000000002,7.882122391038979,0.13353196030429207,0.012105285799794883,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
3.800000000000002,7.8942094163772625,0.13313690769788283,0.01238135650719904,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
3.900000000000002,7.905995788157073,0.13274418773302,0.012655036862492832,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
4.000000000000002,7.917496713125157,0.13235378020148203,0.01292634644498507,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
4.100000000000001,7.92872632663882,0.13196566477079488,0.013195306130613808,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
4.200000000000001,7.9396977820304615,0.1315798210732112,0.013461937690964711,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
4.300000000000001,7.950411713273115,0.13119630859571568,0.013725931336019492,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
4.4,7.960927453368524,0.13081477628110438,0.013988685371047409,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
4.5,7.971186629040975,0.1304356821690789,0.014248235049127445,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
4.6,7.9812361191437935,0.13005875113151016,0.014505664157767627,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
4.699999999999999,7.9910834054814295,0.12968397547622756,0.014760944806462057,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
4.799999999999999,8.000752459068213,0.12931122035461176,0.015014572852678588,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
4.899999999999999,8.01019967990282,0.12894085561002216,0.015264970931860414,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
4.999999999999998,8.019484674243799,0.12857247200036992,0.015513764336732225,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
5.099999999999998,8.028597932264795,0.12820617622168323,0.01576045831924477,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
5.1999999999999975,8.037551165253351,0.12784191012215107,0.016005234648457958,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
5.299999999999997,8.046310047154828,0.12747998457234896,0.016246776226356514,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
5.399999999999997,8.054954081250859,0.12711978802177293,0.016487514612415505,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
5.4999999999999964,8.063434017914375,0.12676174886629027,0.016725657852613148,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
5.599999999999996,8.07176773381387,0.1264057494615318,0.016961632400473263,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
5.699999999999996,8.079957074197685,0.1260518019109541,0.01719533983681221,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
5.799999999999995,8.088054520521176,0.1256994760166377,0.017428456173630452,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
5.899999999999995,8.095985615625116,0.12534943940952684,0.01765825235728704,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
5.999999999999995,8.103800620737495,0.12500127773298111,0.017886342174282737,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
6.099999999999994,8.111494979061726,0.12465505077006775,0.018112437934458325,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
6.199999999999994,8.119073863466033,0.12431073128908378,0.01833660076257833,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
6.299999999999994,8.126540336846624,0.12396830952458804,0.018558822731057238,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
6.399999999999993,8.13389798014181,0.1236277696582794,0.01877912055530057,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
6.499999999999993,8.141150211020916,0.12328909601247745,0.01899751088913921,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
6.5999999999999925,8.148300292649159,0.12295227305968778,0.019214010278904653,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
6.699999999999992,8.155351341635818,0.12261728543365039,0.019428635112537566,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
6.799999999999992,8.162306335323862,0.12228411794099489,0.019641401567252796,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
6.8999999999999915,8.169168118565306,0.12195275557261931,0.0198523255592413,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
6.999999999999991,8.175939410109736,0.12162318351394698,0.02006142269866762,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
7.099999999999991,8.182622808714592,0.12129538715329695,0.020268708252842448,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
7.19999999999999,8.189220500464472,0.12096935514743119,0.020474185294776723,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
7.29999999999999,8.195736245170991,0.12064505907974267,0.020677923265379053,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
7.39999999999999,8.20217107162538,0.12032249765078884,0.02087988720323268,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
7.499999999999989,8.208527150369017,0.12000165720498408,0.021080090462846035,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
7.599999999999989,8.214806570270886,0.11968252418551178,0.02127854644351714,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
7.699999999999989,8.221011342976915,0.11936508513065641,0.02147526859536102,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
7.799999999999988,8.227143406836193,0.11904932667278625,0.021670270415237197,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
7.899999999999988,8.233204630366638,0.11873523553969968,0.02186356543385351,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
7.999999999999988,8.23919681532474,0.11842279855796606,0.022055167195603024,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
8.099999999999987,8.2451088416023,0.11811214580281038,0.02224454917085115,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
8.199999999999987,8.250952365351939,0.11780315589713518,0.022432137165938892,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
8.299999999999986,8.256812617684657,0.11749487021391614,0.02262149461236748,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
8.399999999999986,8.262535227753473,0.11718903324831297,0.022806031114109088,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
8.499999999999986,8.268198966593754,0.11688476430447516,0.02298902550006247,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
8.599999999999985,8.273805097882768,0.11658205251325288,0.023170484217090764,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
8.699999999999985,8.279354795353314,0.11628088767455352,0.023350411632642547,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
8.799999999999985,8.284849155431305,0.11598126015014504,0.023528810454796045,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
8.899999999999984,8.29028921123816,0.11568316073282446,0.023705682233152427,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
8.999999999999984,8.295675947964117,0.11538658049123224,0.02388102794152681,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
9.099999999999984,8.3010103196181,0.11509151058962029,0.024054848643219922,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
9.199999999999983,8.306293267159173,0.1147979420819166,0.02422714623947467,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
9.299999999999983,8.311486968978919,0.11450633904502158,0.024396196404143096,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
9.399999999999983,8.31670846712,0.11421527444096234,0.024567178251907292,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
9.499999999999982,8.321880685900242,0.11392568466970564,0.02473663448716591,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
9.599999999999982,8.326926182627131,0.1136385368851592,0.024901035669487787,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
9.699999999999982,8.331971229655,0.11335226819169357,0.02506602429225192,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
9.799999999999981,8.336967274825053,0.11306748157260801,0.02522938453780514,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
9.89999999999998,8.341919906153867,0.11278410799964275,0.025391337721776746,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
9.99999999999998,8.346830762794392,0.1125021271794534,0.025551928650133938,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
10.09999999999998,8.351701690987301,0.11222151568435257,0.025711213193071666,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
10.19999999999998,8.356534775383569,0.11194224647146869,0.02586925982615011,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
10.29999999999998,8.361332371786718,0.11166428837039784,0.026026151253103168,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
10.399999999999979,8.365996255326998,0.1113889273334218,0.026177309905698914,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
10.499999999999979,8.370730094455466,0.11111350106659654,0.02633213917591244,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
10.599999999999978,8.375393531452595,0.11083984479360064,0.02648411487811802,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
10.699999999999978,8.380016587313305,0.11056756548911499,0.026634603338354764,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
10.799999999999978,8.384601452164473,0.11029663411291483,0.026783682621766437,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
10.899999999999977,8.389148422941943,0.11002704652559686,0.02693134342677313,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
10.999999999999977,8.393657645514647,0.10975880058532447,0.027077569972318586,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
11.099999999999977,8.398129083459336,0.1094918966264916,0.027222338432608493,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
11.199999999999976,8.402562481334963,0.10922633802558188,0.027365615099609993,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
11.299999999999976,8.406957321846951,0.10896213186478727,0.027507354242899202,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
11.399999999999975,8.411424759510936,0.10869774011914116,0.02765281949687128,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
11.499999999999975,8.415740748910762,0.10843625557942858,0.027791349703751276,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
11.599999999999975,8.420047334299905,0.10817571665793929,0.027929672382673645,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
11.699999999999974,8.424328597625857,0.10791634109871262,0.028067014941837345,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
11.799999999999974,8.42857905430408,0.10765820383151233,0.02820309906556386,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
11.899999999999974,8.432799097266908,0.1074012979728735,0.028337926968517183,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
11.999999999999973,8.436989177941452,0.10714561573844852,0.02847150418616824,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
12.099999999999973,8.441149809143736,0.1068911483822425,0.028603839726513414,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
12.199999999999973,8.445281491218823,0.10663788723906725,0.028734942518095007,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
12.299999999999972,8.449384712412158,0.10638582372411223,0.028864821409075217,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
12.399999999999972,8.453459949223248,0.10613494933256018,0.02899348516622616,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
12.499999999999972,8.457507666743336,0.10588525563923448,0.029120942473880015,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
12.599999999999971,8.461528318978658,0.10563673429826623,0.029247201932883313,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
12.69999999999997,8.465522349160748,0.10538937704276799,0.029372272059593713,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
12.79999999999997,8.469490190045239,0.10514317568450238,0.029496161284962172,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
12.89999999999997,8.473432264200438,0.10489812211353344,0.029618877953733164,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
12.99999999999997,8.477348984286943,0.10465420829785041,0.02974043032379954,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
13.09999999999997,8.481240753329349,0.10441142628295336,0.029860826565739258,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
13.199999999999969,8.48510796498109,0.1041697681913917,0.029980074762559834,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
13.299999999999969,8.488951003783294,0.10392922622224784,0.030098182909673272,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
13.399999999999968,8.492769235240244,0.1036898079254332,0.030215109557847293,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
13.499999999999968,8.496565343878414,0.10345147065047886,0.030330975735964487,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
13.599999999999968,8.500338358407577,0.10321422685980741,0.03044572423725837,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
13.699999999999967,8.504088627244345,0.10297806908969934,0.030559362600967296,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
13.799999999999967,8.507816491481073,0.10274298994117534,0.030671898310141027,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
13.899999999999967,8.511522285119153,0.10250898207891732,0.030783338793191964,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
13.999999999999966,8.515206335288939,0.10227603823028314,0.030893691425154975,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
14.099999999999966,8.518857857915059,0.10204432347104231,0.031002419144442413,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
14.199999999999966,8.522487714973916,0.1018136682287468,0.031110046054091046,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
14.299999999999965,8.526097053007655,0.10158405238081383,0.031216620590898966,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
14.399999999999965,8.529686220754442,0.10135546809514351,0.0313221523366344,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
14.499999999999964,8.533255555905846,0.1011279076700376,0.03142665056688454,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
14.599999999999964,8.536805385142445,0.10090136353710849,0.03153012424394478,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
14.699999999999964,8.540486752810727,0.1006734419394298,0.03163997588374779,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
14.799999999999963,8.543999730537946,0.1004488811386203,0.031741485406729754,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
14.899999999999963,8.547494120517596,0.10022531464382749,0.031841995099565035,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
14.999999999999963,8.55097020637125,0.10000273543799547,0.03194151263519523,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
15.099999999999962,8.554428261342954,0.09978113664330823,0.03204004536723603,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
15.199999999999962,8.5578685485194,0.09956051152054662,0.032137600334689195,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
15.299999999999962,8.561291321081795,0.0993408534678074,0.032234184268611604,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
15.399999999999961,8.564696822589662,0.09912215601857285,0.03232980360073001,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
15.499999999999961,8.568085287296844,0.09890441283911866,0.03242446447399108,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
15.59999999999996,8.571456940499976,0.09868761772524832,0.0325181727550332,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
15.69999999999996,8.574811998919692,0.09847176459834314,0.03261093404856579,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
15.79999999999996,8.578150671114814,0.0982568475007164,0.03270275371363811,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
15.89999999999996,8.581473157929814,0.09804286059026092,0.03279363688178049,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
15.99999999999996,8.584779652975795,0.09782979813437932,0.032883588476997495,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
16.09999999999996,8.588070343145283,0.09761765450318684,0.032972613237590986,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
16.19999999999996,8.591345409161072,0.09740642416197627,0.033060715739790664,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
16.29999999999996,8.594605026159421,0.09719610166293557,0.03314790042316621,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
16.399999999999963,8.597849364307857,0.09698668163610803,0.03323417161779518,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
16.499999999999964,8.601078589457858,0.09677815877958665,0.03331953357315841,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
16.599999999999966,8.604292863832688,0.09657052784893255,0.03340399048873288,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
16.699999999999967,8.607492346750657,0.09636378364580989,0.033487546546251544,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
16.79999999999997,8.610677195384078,0.09615792100582796,0.03357020594359686,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
16.89999999999997,8.61384756555417,0.09595293478558295,0.03365197293029386,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
16.99999999999997,8.61700361256222,0.09574881984889133,0.033732851844567716,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
17.099999999999973,8.620227142633851,0.09554418939270551,0.03381678913292121,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
17.199999999999974,8.623231867862726,0.09534388693914762,0.03388996279520468,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
17.299999999999976,8.626379191626109,0.0951417903418337,0.033969811454884286,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
17.399999999999977,8.629487126388659,0.09494097950958223,0.03404755095428631,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
17.49999999999998,8.632555076430728,0.09474146512929543,0.03412315499607097,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
17.59999999999998,8.635582300522227,0.09454326037272084,0.03419659093619239,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
17.69999999999998,8.63875691263946,0.09434313947271983,0.03427687013548668,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
17.799999999999983,8.641750681572386,0.09414672380998691,0.03434826198100651,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
17.899999999999984,8.644780555120608,0.09395029248262318,0.03442115783194146,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
17.999999999999986,8.647795410781464,0.09375472010203056,0.034493108033397724,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
18.099999999999987,8.650794838545977,0.0935600115296273,0.03456409160404514,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
18.19999999999999,8.653778383691586,0.09336617247408405,0.03463408571790519,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
18.29999999999999,8.656745545677003,0.09317320951564369,0.03470306567695847,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
18.39999999999999,8.659695777043524,0.09298113013017498,0.034771004885583136,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
18.499999999999993,8.66274041840367,0.09278799115809133,0.034843164200599325,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
18.599999999999994,8.66569168558793,0.09259705967841383,0.0349106571897616,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
18.699999999999996,8.668632143611616,0.09240689645936026,0.03497739056065851,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
18.799999999999997,8.671562116384251,0.09221749330594173,0.035043377798701925,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
